user_id,signup_date,acquisition_channel,country
U04002,2024-02-07,referral,SG
U04003,2024-01-24,organic,IN
U04004,2024-03-04,organic,IN
U04005,2024-04-01,referral,AE
U04006,2024-04-11,organic,SG
U04007,2024-05-11,referral,IN
U04008,2024-01-13,referral,IN
U04009,2024-06-22,referral,IN
U04010,2024-03-17,referral,IN
U04011,2024-03-07,organic,US
U04012,2024-02-14,organic,IN
U04013,2024-01-08,referral,AE
U04014,2024-04-13,organic,AE
U04015,2024-04-25,organic,AE
U04016,2024-05-22,social,IN
U04017,2024-05-20,organic,IN
U04018,2024-03-04,referral,IN
U04019,2024-01-25,referral,AE
U04020,2024-04-28,organic,US
U04021,2024-01-27,organic,AE
U04022,2024-02-05,organic,IN
U04023,2024-02-01,organic,AE
U04024,2024-01-04,referral,IN
U04025,2024-01-16,referral,IN
U04026,2024-02-26,organic,US
U04027,2024-02-03,paid_ads,IN
U04028,2024-02-20,organic,AE
U04029,2024-04-12,paid_ads,US
U04030,2024-04-05,paid_ads,SG
U04031,2024-06-24,paid_ads,US
U04032,2024-06-10,organic,US
U04033,2024-06-14,paid_ads,SG
U04034,2024-01-22,organic,IN
U04035,2024-05-29,social,IN
U04036,2024-05-30,paid_ads,IN
U04037,2024-03-07,referral,SG
U04038,2024-01-20,organic,SG
U04039,2024-01-06,paid_ads,IN
U04040,2024-01-17,organic,US
U04041,2024-02-20,organic,SG
U04042,2024-06-14,social,US
U04043,2024-04-23,social,US
U04044,2024-02-02,paid_ads,IN
U04045,2024-01-24,paid_ads,IN
U04046,2024-03-25,organic,IN
U04047,2024-02-01,paid_ads,IN
U04048,2024-01-11,social,AE
U04049,2024-04-28,social,AE
U04050,2024-01-13,social,IN
U04051,2024-02-13,organic,IN
U04052,2024-05-26,paid_ads,AE
U04053,2024-04-20,organic,IN
U04054,2024-04-11,organic,SG
U04055,2024-05-07,referral,AE
U04056,2024-01-08,referral,IN
U04057,2024-04-07,referral,IN
U04058,2024-06-23,paid_ads,US
U04059,2024-04-19,organic,IN
U04060,2024-02-14,organic,AE
U04061,2024-03-31,paid_ads,IN
U04062,2024-02-24,referral,IN
U04063,2024-02-17,social,IN
U04064,2024-03-11,referral,IN
U04065,2024-03-12,referral,SG
U04066,2024-04-24,social,IN
U04067,2024-02-08,organic,AE
U04068,2024-01-09,organic,IN
U04069,2024-06-06,social,IN
U04070,2024-06-07,organic,AE
U04071,2024-06-06,paid_ads,IN
U04072,2024-03-03,referral,US
U04073,2024-06-14,paid_ads,US
U04074,2024-03-16,referral,US
U04075,2024-05-07,organic,IN
U04076,2024-04-15,referral,SG
U04077,2024-05-20,paid_ads,IN
U04078,2024-05-02,paid_ads,IN
U04079,2024-01-16,paid_ads,AE
U04080,2024-01-23,organic,AE
U04081,2024-03-12,referral,IN
U04082,2024-04-08,referral,IN
U04083,2024-02-05,organic,AE
U04084,2024-04-17,organic,IN
U04085,2024-02-21,social,IN
U04086,2024-06-13,social,SG
U04087,2024-05-14,referral,US
U04088,2024-03-04,paid_ads,AE
U04089,2024-06-10,social,IN
U04090,2024-05-19,referral,IN
U04091,2024-01-05,referral,US
U04092,2024-04-07,referral,IN
U04093,2024-04-01,social,IN
U04094,2024-05-02,organic,IN
U04095,2024-05-19,referral,US
U04096,2024-05-04,referral,IN
U04097,2024-03-29,organic,IN
U04098,2024-05-24,social,IN
U04099,2024-05-08,paid_ads,IN
U04100,2024-03-23,organic,IN
U04101,2024-04-09,organic,US
U04102,2024-03-10,paid_ads,US
U04103,2024-02-16,organic,AE
U04104,2024-01-07,paid_ads,IN
U04105,2024-03-22,paid_ads,AE
U04106,2024-06-01,organic,AE
U04107,2024-02-26,organic,IN
U04108,2024-01-08,social,US
U04109,2024-03-12,referral,IN
U04110,2024-01-15,organic,SG
U04111,2024-04-30,organic,SG
U04112,2024-05-15,referral,IN
U04113,2024-04-01,referral,AE
U04114,2024-05-29,referral,IN
U04115,2024-02-29,organic,US
U04116,2024-02-10,organic,US
U04117,2024-01-26,social,AE
U04118,2024-03-04,referral,IN
U04119,2024-06-17,social,IN
U04120,2024-03-02,organic,US
U04121,2024-03-09,referral,AE
U04122,2024-05-16,paid_ads,AE
U04123,2024-01-15,referral,IN
U04124,2024-02-26,social,IN
U04125,2024-05-27,organic,IN
U04126,2024-04-09,social,US
U04127,2024-03-31,organic,SG
U04128,2024-02-14,paid_ads,IN
U04129,2024-02-15,paid_ads,AE
U04130,2024-03-01,organic,IN
U04131,2024-05-31,referral,IN
U04132,2024-03-22,organic,AE
U04133,2024-06-27,organic,US
U04134,2024-04-01,paid_ads,US
U04135,2024-05-31,referral,IN
U04136,2024-01-08,organic,IN
U04137,2024-06-29,social,AE
U04138,2024-06-28,referral,AE
U04139,2024-03-31,paid_ads,IN
U04140,2024-05-25,paid_ads,US
U04141,2024-05-24,organic,IN
U04142,2024-02-06,organic,IN
U04143,2024-05-24,referral,IN
U04144,2024-02-18,referral,IN
U04145,2024-05-06,referral,US
U04146,2024-05-18,organic,IN
U04147,2024-03-20,organic,IN
U04148,2024-02-14,paid_ads,IN
U04149,2024-05-05,social,US
U04150,2024-01-10,organic,AE
U04151,2024-01-24,paid_ads,IN
U04152,2024-01-15,paid_ads,SG
U04153,2024-02-29,referral,IN
U04154,2024-06-03,paid_ads,IN
U04155,2024-02-26,paid_ads,IN
U04156,2024-01-06,referral,IN
U04157,2024-05-14,organic,IN
U04158,2024-05-02,paid_ads,IN
U04159,2024-01-01,referral,IN
U04160,2024-03-25,referral,US
U04161,2024-06-06,paid_ads,SG
U04162,2024-02-21,paid_ads,AE
U04163,2024-02-03,organic,AE
U04164,2024-03-28,paid_ads,AE
U04165,2024-02-15,organic,IN
U04166,2024-03-23,social,IN
U04167,2024-01-16,organic,SG
U04168,2024-01-06,social,IN
U04169,2024-02-07,referral,IN
U04170,2024-05-30,paid_ads,IN
U04171,2024-06-29,organic,US
U04172,2024-02-06,paid_ads,IN
U04173,2024-01-29,social,IN
U04174,2024-05-14,social,IN
U04175,2024-04-03,referral,SG
U04176,2024-01-19,paid_ads,SG
U04177,2024-04-05,organic,IN
U04178,2024-06-29,referral,AE
U04179,2024-06-18,paid_ads,IN
U04180,2024-04-11,referral,US
U04181,2024-05-30,paid_ads,AE
U04182,2024-01-26,referral,AE
U04183,2024-03-27,organic,US
U04184,2024-03-18,organic,IN
U04185,2024-03-23,organic,US
U04186,2024-02-04,organic,US
U04187,2024-02-10,paid_ads,IN
U04188,2024-04-21,paid_ads,IN
U04189,2024-06-12,referral,AE
U04190,2024-05-04,organic,AE
U04191,2024-06-15,referral,IN
U04192,2024-03-22,organic,SG
U04193,2024-02-14,organic,IN
U04194,2024-05-23,organic,IN
U04195,2024-06-26,paid_ads,US
U04196,2024-06-06,organic,IN
U04197,2024-04-01,paid_ads,SG
U04198,2024-02-27,referral,IN
U04199,2024-06-19,referral,US
U04200,2024-05-30,organic,IN
U04201,2024-02-14,paid_ads,SG
U04202,2024-04-06,paid_ads,SG
U04203,2024-03-19,referral,IN
U04204,2024-06-25,referral,SG
U04205,2024-03-16,organic,IN
U04206,2024-02-02,organic,SG
U04207,2024-02-15,paid_ads,US
U04208,2024-01-01,paid_ads,AE
U04209,2024-06-28,organic,IN
U04210,2024-05-26,organic,US
U04211,2024-04-10,paid_ads,IN
U04212,2024-05-25,organic,AE
U04213,2024-01-09,paid_ads,IN
U04214,2024-02-16,organic,AE
U04215,2024-06-03,organic,US
U04216,2024-03-22,referral,IN
U04217,2024-06-05,organic,IN
U04218,2024-02-26,paid_ads,SG
U04219,2024-06-12,social,IN
U04220,2024-05-24,referral,SG
U04221,2024-01-27,referral,SG
U04222,2024-05-07,organic,IN
U04223,2024-02-06,paid_ads,IN
U04224,2024-03-25,referral,SG
U04225,2024-01-20,paid_ads,IN
U04226,2024-03-01,paid_ads,IN
U04227,2024-03-29,organic,US
U04228,2024-03-22,paid_ads,IN
U04229,2024-02-12,referral,IN
U04230,2024-06-11,referral,IN
U04231,2024-01-23,organic,IN
U04232,2024-06-20,referral,IN
U04233,2024-06-12,organic,AE
U04234,2024-03-26,organic,US
U04235,2024-04-24,social,IN
U04236,2024-01-03,organic,IN
U04237,2024-03-08,organic,IN
U04238,2024-02-23,organic,IN
U04239,2024-03-04,organic,AE
U04240,2024-06-26,paid_ads,IN
U04241,2024-01-18,paid_ads,SG
U04242,2024-03-30,organic,IN
U04243,2024-03-06,social,US
U04244,2024-01-28,organic,AE
U04245,2024-01-01,paid_ads,IN
U04246,2024-01-13,paid_ads,AE
U04247,2024-04-08,paid_ads,US
U04248,2024-04-22,organic,IN
U04249,2024-04-17,referral,SG
U04250,2024-02-12,paid_ads,AE
U04251,2024-04-15,organic,US
U04252,2024-05-06,paid_ads,US
U04253,2024-04-06,paid_ads,AE
U04254,2024-03-30,social,US
U04255,2024-05-19,referral,SG
U04256,2024-04-06,referral,IN
U04257,2024-01-26,organic,IN
U04258,2024-05-02,organic,SG
U04259,2024-05-27,organic,IN
U04260,2024-06-15,organic,IN
U04261,2024-06-24,paid_ads,IN
U04262,2024-02-27,organic,US
U04263,2024-02-11,organic,SG
U04264,2024-04-25,organic,IN
U04265,2024-01-19,paid_ads,IN
U04266,2024-01-09,organic,US
U04267,2024-03-16,paid_ads,IN
U04268,2024-01-06,organic,AE
U04269,2024-03-22,social,IN
U04270,2024-03-07,referral,SG
U04271,2024-01-27,paid_ads,AE
U04272,2024-01-19,referral,IN
U04273,2024-03-28,social,AE
U04274,2024-02-13,paid_ads,IN
U04275,2024-04-06,paid_ads,IN
U04276,2024-02-11,social,SG
U04277,2024-01-20,referral,IN
U04278,2024-05-20,organic,AE
U04279,2024-01-24,organic,AE
U04280,2024-03-27,organic,SG
U04281,2024-06-01,paid_ads,IN
U04282,2024-06-06,referral,AE
U04283,2024-05-03,social,IN
U04284,2024-06-29,paid_ads,IN
U04285,2024-01-08,organic,IN
U04286,2024-04-20,organic,SG
U04287,2024-06-16,paid_ads,AE
U04288,2024-02-12,paid_ads,IN
U04289,2024-06-04,social,AE
U04290,2024-04-21,paid_ads,IN
U04291,2024-02-10,organic,IN
U04292,2024-01-14,organic,IN
U04293,2024-01-26,social,IN
U04294,2024-03-25,referral,IN
U04295,2024-02-22,referral,IN
U04296,2024-02-18,paid_ads,IN
U04297,2024-04-14,referral,SG
U04298,2024-06-27,paid_ads,AE
U04299,2024-05-21,organic,IN
U04300,2024-05-18,organic,IN
U04301,2024-03-08,paid_ads,US
U04302,2024-06-18,organic,IN
U04303,2024-03-13,organic,IN
U04304,2024-03-17,referral,AE
U04305,2024-03-01,organic,IN
U04306,2024-01-25,organic,US
U04307,2024-01-13,organic,IN
U04308,2024-04-10,referral,IN
U04309,2024-05-26,organic,AE
U04310,2024-05-20,referral,SG
U04311,2024-05-05,paid_ads,US
U04312,2024-02-09,organic,IN
U04313,2024-01-14,paid_ads,US
U04314,2024-04-02,social,IN
U04315,2024-01-01,referral,IN
U04316,2024-04-19,social,IN
U04317,2024-01-23,organic,AE
U04318,2024-03-16,organic,US
U04319,2024-06-18,paid_ads,IN
U04320,2024-06-09,organic,IN
U04321,2024-06-02,paid_ads,US
U04322,2024-05-02,referral,US
U04323,2024-02-21,paid_ads,US
U04324,2024-01-25,paid_ads,US
U04325,2024-01-07,organic,IN
U04326,2024-02-22,paid_ads,IN
U04327,2024-02-13,organic,US
U04328,2024-06-12,organic,IN
U04329,2024-03-15,organic,US
U04330,2024-01-21,social,IN
U04331,2024-05-01,social,IN
U04332,2024-01-30,paid_ads,IN
U04333,2024-03-19,paid_ads,IN
U04334,2024-04-11,organic,AE
U04335,2024-04-30,social,US
U04336,2024-05-05,referral,AE
U04337,2024-06-18,organic,AE
U04338,2024-03-08,paid_ads,US
U04339,2024-01-24,organic,AE
U04340,2024-06-13,referral,IN
U04341,2024-05-19,social,IN
U04342,2024-04-09,organic,IN
U04343,2024-02-17,social,SG
U04344,2024-04-04,social,US
U04345,2024-04-07,organic,AE
U04346,2024-04-04,organic,AE
U04347,2024-02-17,referral,SG
U04348,2024-04-24,paid_ads,US
U04349,2024-01-12,organic,AE
U04350,2024-03-08,referral,SG
U04351,2024-04-22,referral,US
U04352,2024-04-29,referral,SG
U04353,2024-03-08,organic,IN
U04354,2024-02-27,organic,US
U04355,2024-03-09,referral,AE
U04356,2024-05-24,paid_ads,IN
U04357,2024-01-16,organic,AE
U04358,2024-02-08,referral,IN
U04359,2024-06-27,social,IN
U04360,2024-06-19,organic,IN
U04361,2024-01-25,social,US
U04362,2024-01-22,referral,IN
U04363,2024-06-20,social,AE
U04364,2024-03-29,referral,AE
U04365,2024-05-18,referral,SG
U04366,2024-04-15,referral,IN
U04367,2024-05-30,referral,IN
U04368,2024-02-28,paid_ads,IN
U04369,2024-05-21,referral,SG
U04370,2024-01-16,organic,SG
U04371,2024-04-09,social,IN
U04372,2024-05-13,referral,SG
U04373,2024-04-17,paid_ads,IN
U04374,2024-05-17,referral,IN
U04375,2024-06-24,organic,IN
U04376,2024-05-01,social,IN
U04377,2024-05-26,organic,US
U04378,2024-03-01,referral,US
U04379,2024-05-01,referral,SG
U04380,2024-03-17,organic,AE
U04381,2024-01-21,referral,IN
U04382,2024-04-11,organic,IN
U04383,2024-01-09,organic,AE
U04384,2024-05-08,referral,IN
U04385,2024-05-26,referral,SG
U04386,2024-05-12,organic,IN
U04387,2024-05-26,paid_ads,AE
U04388,2024-06-22,organic,US
U04389,2024-06-07,social,IN
U04390,2024-02-07,organic,IN
U04391,2024-01-31,social,AE
U04392,2024-04-24,paid_ads,US
U04393,2024-02-14,referral,US
U04394,2024-02-12,referral,IN
U04395,2024-02-24,referral,IN
U04396,2024-02-19,referral,SG
U04397,2024-02-02,paid_ads,AE
U04398,2024-01-11,referral,IN
U04399,2024-04-18,organic,IN
U04400,2024-01-21,social,IN
U04401,2024-06-23,organic,IN
U04402,2024-04-21,social,US
U04403,2024-02-21,social,IN
U04404,2024-06-09,organic,IN
U04405,2024-02-07,social,SG
U04406,2024-06-01,organic,AE
U04407,2024-03-07,paid_ads,IN
U04408,2024-03-22,social,IN
U04409,2024-01-18,paid_ads,IN
U04410,2024-01-23,paid_ads,IN
U04411,2024-04-09,organic,IN
U04412,2024-05-22,paid_ads,AE
U04413,2024-04-11,paid_ads,IN
U04414,2024-05-21,referral,IN
U04415,2024-03-24,organic,US
U04416,2024-03-11,referral,IN
U04417,2024-05-13,referral,US
U04418,2024-04-27,organic,IN
U04419,2024-01-04,referral,IN
U04420,2024-06-28,social,IN
U04421,2024-06-08,referral,IN
U04422,2024-05-30,paid_ads,IN
U04423,2024-05-13,organic,IN
U04424,2024-04-17,paid_ads,SG
U04425,2024-01-29,organic,IN
U04426,2024-04-16,paid_ads,IN
U04427,2024-02-08,social,IN
U04428,2024-02-07,organic,IN
U04429,2024-05-25,organic,IN
U04430,2024-05-30,referral,US
U04431,2024-05-29,paid_ads,SG
U04432,2024-01-26,organic,US
U04433,2024-01-28,organic,IN
U04434,2024-05-24,organic,SG
U04435,2024-01-26,paid_ads,IN
U04436,2024-03-14,referral,US
U04437,2024-05-17,paid_ads,SG
U04438,2024-03-29,social,SG
U04439,2024-04-15,organic,IN
U04440,2024-03-08,social,AE
U04441,2024-04-08,social,IN
U04442,2024-06-16,organic,IN
U04443,2024-05-04,referral,IN
U04444,2024-05-26,paid_ads,SG
U04445,2024-06-04,referral,IN
U04446,2024-05-01,referral,IN
U04447,2024-01-10,social,IN
U04448,2024-02-14,referral,IN
U04449,2024-03-11,paid_ads,IN
U04450,2024-04-13,paid_ads,IN
U04451,2024-02-06,social,IN
U04452,2024-06-07,social,IN
U04453,2024-06-04,organic,IN
U04454,2024-06-23,referral,SG
U04455,2024-06-26,paid_ads,US
U04456,2024-04-12,paid_ads,US
U04457,2024-01-10,organic,IN
U04458,2024-04-11,organic,IN
U04459,2024-03-25,paid_ads,IN
U04460,2024-06-25,paid_ads,SG
U04461,2024-03-01,organic,AE
U04462,2024-01-13,organic,IN
U04463,2024-05-01,referral,IN
U04464,2024-03-09,organic,US
U04465,2024-04-05,paid_ads,IN
U04466,2024-01-06,referral,US
U04467,2024-03-27,referral,US
U04468,2024-03-18,organic,IN
U04469,2024-03-20,referral,IN
U04470,2024-03-12,organic,SG
U04471,2024-05-05,organic,AE
U04472,2024-06-27,organic,AE
U04473,2024-06-24,referral,IN
U04474,2024-01-26,referral,IN
U04475,2024-02-28,organic,IN
U04476,2024-02-04,referral,US
U04477,2024-03-17,organic,IN
U04478,2024-04-23,organic,US
U04479,2024-03-23,paid_ads,IN
U04480,2024-03-09,paid_ads,IN
U04481,2024-04-16,organic,SG
U04482,2024-06-03,social,IN
U04483,2024-06-14,social,IN
U04484,2024-01-23,referral,IN
U04485,2024-02-18,social,IN
U04486,2024-04-23,organic,IN
U04487,2024-02-24,paid_ads,IN
U04488,2024-04-14,organic,IN
U04489,2024-05-04,organic,IN
U04490,2024-05-12,organic,AE
U04491,2024-04-05,organic,US
U04492,2024-01-15,organic,SG
U04493,2024-05-11,organic,IN
U04494,2024-02-10,referral,IN
U04495,2024-01-17,paid_ads,IN
U04496,2024-03-20,organic,US
U04497,2024-05-09,organic,US
U04498,2024-04-13,social,IN
U04499,2024-02-04,paid_ads,IN
U04500,2024-05-14,paid_ads,IN
U04501,2024-05-25,organic,SG
U04502,2024-01-08,organic,SG
U04503,2024-02-14,paid_ads,IN
U04504,2024-02-19,referral,IN
U04505,2024-02-21,referral,AE
U04506,2024-01-15,social,IN
U04507,2024-03-04,organic,US
U04508,2024-01-09,referral,IN
U04509,2024-04-26,paid_ads,IN
U04510,2024-01-13,paid_ads,AE
U04511,2024-04-02,organic,US
U04512,2024-06-29,paid_ads,SG
U04513,2024-02-20,organic,IN
U04514,2024-03-11,organic,IN
U04515,2024-04-04,organic,IN
U04516,2024-04-28,referral,IN
U04517,2024-05-09,referral,AE
U04518,2024-04-11,paid_ads,IN
U04519,2024-06-11,social,SG
U04520,2024-02-01,social,SG
U04521,2024-06-23,paid_ads,IN
U04522,2024-01-08,organic,US
U04523,2024-03-02,social,IN
U04524,2024-04-05,referral,US
U04525,2024-05-05,paid_ads,IN
U04526,2024-06-01,social,IN
U04527,2024-04-24,organic,US
U04528,2024-02-15,organic,IN
U04529,2024-05-01,referral,AE
U04530,2024-05-30,social,SG
U04531,2024-05-21,paid_ads,IN
U04532,2024-03-30,organic,IN
U04533,2024-03-29,referral,IN
U04534,2024-02-11,paid_ads,SG
U04535,2024-03-07,social,AE
U04536,2024-06-25,referral,IN
U04537,2024-01-24,paid_ads,AE
U04538,2024-03-13,organic,IN
U04539,2024-01-08,paid_ads,IN
U04540,2024-04-08,social,AE
U04541,2024-01-13,organic,US
U04542,2024-02-11,paid_ads,IN
U04543,2024-05-26,social,IN
U04544,2024-02-24,social,US
U04545,2024-02-26,paid_ads,IN
U04546,2024-06-14,paid_ads,AE
U04547,2024-02-27,organic,AE
U04548,2024-06-22,referral,IN
U04549,2024-02-22,paid_ads,US
U04550,2024-03-09,paid_ads,AE
U04551,2024-06-15,organic,AE
U04552,2024-04-14,social,US
U04553,2024-05-11,social,AE
U04554,2024-01-06,referral,AE
U04555,2024-06-23,paid_ads,AE
U04556,2024-01-03,paid_ads,IN
U04557,2024-05-01,organic,IN
U04558,2024-02-03,referral,US
U04559,2024-06-14,paid_ads,IN
U04560,2024-02-14,paid_ads,IN
U04561,2024-06-02,social,IN
U04562,2024-01-03,social,IN
U04563,2024-02-27,paid_ads,IN
U04564,2024-03-05,paid_ads,AE
U04565,2024-06-04,organic,IN
U04566,2024-03-19,referral,IN
U04567,2024-06-13,organic,IN
U04568,2024-03-11,paid_ads,SG
U04569,2024-04-18,social,AE
U04570,2024-04-06,social,IN
U04571,2024-03-30,referral,IN
U04572,2024-04-27,social,AE
U04573,2024-03-05,social,AE
U04574,2024-02-25,referral,SG
U04575,2024-04-29,referral,IN
U04576,2024-03-18,organic,AE
U04577,2024-06-22,organic,SG
U04578,2024-05-13,social,US
U04579,2024-06-08,paid_ads,IN
U04580,2024-04-11,organic,AE
U04581,2024-05-29,social,IN
U04582,2024-01-27,organic,IN
U04583,2024-01-02,social,IN
U04584,2024-05-10,organic,IN
U04585,2024-06-18,referral,AE
U04586,2024-04-05,organic,US
U04587,2024-05-23,paid_ads,US
U04588,2024-06-14,paid_ads,IN
U04589,2024-06-01,social,SG
U04590,2024-06-04,paid_ads,IN
U04591,2024-03-13,paid_ads,SG
U04592,2024-03-17,social,IN
U04593,2024-06-24,paid_ads,IN
U04594,2024-01-28,referral,US
U04595,2024-05-03,paid_ads,IN
U04596,2024-01-17,organic,IN
U04597,2024-03-27,organic,SG
U04598,2024-03-11,referral,IN
U04599,2024-06-12,social,AE
U04600,2024-03-24,organic,US
U04601,2024-03-11,organic,IN
U04602,2024-03-07,social,IN
U04603,2024-06-16,paid_ads,SG
U04604,2024-06-15,paid_ads,IN
U04605,2024-03-17,paid_ads,IN
U04606,2024-02-18,paid_ads,IN
U04607,2024-02-08,social,SG
U04608,2024-05-12,referral,IN
U04609,2024-03-02,organic,IN
U04610,2024-01-15,organic,AE
U04611,2024-06-02,organic,IN
U04612,2024-04-13,organic,IN
U04613,2024-06-18,organic,IN
U04614,2024-03-22,referral,US
U04615,2024-06-23,organic,AE
U04616,2024-02-05,social,SG
U04617,2024-01-07,referral,IN
U04618,2024-06-16,organic,AE
U04619,2024-05-07,organic,IN
U04620,2024-03-16,referral,IN
U04621,2024-03-07,paid_ads,SG
U04622,2024-04-17,organic,IN
U04623,2024-04-13,referral,IN
U04624,2024-04-09,organic,US
U04625,2024-01-10,referral,IN
U04626,2024-05-29,referral,IN
U04627,2024-05-26,paid_ads,IN
U04628,2024-02-18,paid_ads,US
U04629,2024-03-28,social,IN
U04630,2024-02-26,organic,US
U04631,2024-06-24,paid_ads,IN
U04632,2024-05-16,referral,SG
U04633,2024-06-12,organic,IN
U04634,2024-05-01,organic,IN
U04635,2024-06-20,social,IN
U04636,2024-04-01,organic,IN
U04637,2024-05-09,paid_ads,IN
U04638,2024-03-17,organic,IN
U04639,2024-02-13,organic,SG
U04640,2024-06-17,paid_ads,SG
U04641,2024-05-22,organic,IN
U04642,2024-02-16,organic,US
U04643,2024-03-16,paid_ads,IN
U04644,2024-01-25,paid_ads,IN
U04645,2024-04-30,paid_ads,US
U04646,2024-02-02,organic,AE
U04647,2024-03-07,organic,IN
U04648,2024-05-23,referral,IN
U04649,2024-02-16,paid_ads,IN
U04650,2024-06-23,organic,SG
U04651,2024-03-26,paid_ads,AE
U04652,2024-06-16,referral,IN
U04653,2024-01-23,paid_ads,IN
U04654,2024-02-26,organic,US
U04655,2024-03-31,organic,AE
U04656,2024-02-27,social,US
U04657,2024-03-19,organic,US
U04658,2024-04-17,paid_ads,US
U04659,2024-03-25,organic,SG
U04660,2024-04-05,paid_ads,IN
U04661,2024-03-07,paid_ads,SG
U04662,2024-05-29,social,IN
U04663,2024-03-16,organic,SG
U04664,2024-04-28,paid_ads,IN
U04665,2024-01-31,social,US
U04666,2024-04-30,paid_ads,IN
U04667,2024-01-14,social,IN
U04668,2024-06-11,paid_ads,IN
U04669,2024-05-29,organic,US
U04670,2024-05-28,paid_ads,IN
U04671,2024-06-07,social,IN
U04672,2024-01-19,organic,IN
U04673,2024-04-30,organic,AE
U04674,2024-02-19,referral,US
U04675,2024-05-08,referral,IN
U04676,2024-01-31,referral,IN
U04677,2024-06-23,organic,SG
U04678,2024-04-07,referral,IN
U04679,2024-05-15,organic,IN
U04680,2024-03-17,paid_ads,SG
U04681,2024-04-15,organic,SG
U04682,2024-01-14,social,US
U04683,2024-02-08,paid_ads,IN
U04684,2024-02-05,referral,US
U04685,2024-02-21,organic,IN
U04686,2024-03-28,organic,US
U04687,2024-04-14,paid_ads,SG
U04688,2024-05-25,social,US
U04689,2024-04-27,organic,AE
U04690,2024-02-06,social,IN
U04691,2024-03-21,organic,US
U04692,2024-02-16,paid_ads,IN
U04693,2024-01-21,referral,US
U04694,2024-05-04,referral,SG
U04695,2024-03-26,referral,SG
U04696,2024-06-10,social,AE
U04697,2024-02-15,organic,AE
U04698,2024-03-21,paid_ads,SG
U04699,2024-06-11,organic,IN
U04700,2024-01-15,paid_ads,AE
U04701,2024-01-02,referral,US
U04702,2024-04-25,social,IN
U04703,2024-03-11,organic,SG
U04704,2024-02-23,paid_ads,IN
U04705,2024-02-13,social,IN
U04706,2024-05-27,referral,US
U04707,2024-02-10,social,AE
U04708,2024-05-05,paid_ads,IN
U04709,2024-01-23,organic,IN
U04710,2024-02-03,organic,IN
U04711,2024-06-06,referral,IN
U04712,2024-04-21,referral,SG
U04713,2024-06-11,social,US
U04714,2024-04-19,organic,IN
U04715,2024-04-13,referral,IN
U04716,2024-04-19,organic,IN
U04717,2024-05-02,referral,AE
U04718,2024-04-08,organic,US
U04719,2024-01-02,paid_ads,IN
U04720,2024-01-10,organic,US
U04721,2024-05-16,organic,IN
U04722,2024-02-21,referral,IN
U04723,2024-04-05,organic,IN
U04724,2024-01-04,referral,US
U04725,2024-03-23,organic,AE
U04726,2024-05-15,paid_ads,US
U04727,2024-02-18,paid_ads,US
U04728,2024-01-05,social,US
U04729,2024-06-22,paid_ads,AE
U04730,2024-01-02,organic,IN
U04731,2024-06-09,referral,IN
U04732,2024-03-04,paid_ads,IN
U04733,2024-02-27,referral,IN
U04734,2024-06-26,paid_ads,SG
U04735,2024-03-29,referral,SG
U04736,2024-03-20,organic,SG
U04737,2024-02-03,organic,IN
U04738,2024-01-27,organic,US
U04739,2024-04-08,paid_ads,AE
U04740,2024-05-08,social,AE
U04741,2024-05-30,organic,US
U04742,2024-03-19,referral,AE
U04743,2024-02-12,social,IN
U04744,2024-01-17,referral,AE
U04745,2024-01-12,paid_ads,SG
U04746,2024-03-17,organic,IN
U04747,2024-03-15,referral,IN
U04748,2024-04-26,referral,IN
U04749,2024-05-13,social,IN
U04750,2024-06-01,paid_ads,SG
U04751,2024-05-14,organic,US
U04752,2024-03-27,organic,IN
U04753,2024-04-21,organic,IN
U04754,2024-06-24,paid_ads,IN
U04755,2024-02-04,social,US
U04756,2024-03-28,referral,IN
U04757,2024-05-05,referral,IN
U04758,2024-04-01,paid_ads,US
U04759,2024-02-18,referral,SG
U04760,2024-02-12,paid_ads,IN
U04761,2024-04-13,paid_ads,US
U04762,2024-01-05,referral,IN
U04763,2024-02-28,organic,US
U04764,2024-02-27,paid_ads,US
U04765,2024-02-03,referral,US
U04766,2024-02-24,paid_ads,IN
U04767,2024-01-06,paid_ads,US
U04768,2024-05-30,paid_ads,IN
U04769,2024-05-09,organic,IN
U04770,2024-02-13,paid_ads,IN
U04771,2024-02-01,organic,US
U04772,2024-04-03,social,SG
U04773,2024-06-15,paid_ads,US
U04774,2024-01-10,organic,SG
U04775,2024-04-06,referral,IN
U04776,2024-06-12,organic,IN
U04777,2024-03-06,organic,US
U04778,2024-05-16,referral,IN
U04779,2024-06-08,paid_ads,IN
U04780,2024-01-13,organic,AE
U04781,2024-06-01,organic,IN
U04782,2024-01-13,paid_ads,US
U04783,2024-06-18,organic,IN
U04784,2024-01-28,organic,US
U04785,2024-06-16,organic,AE
U04786,2024-01-06,social,IN
U04787,2024-01-13,organic,IN
U04788,2024-06-25,social,IN
U04789,2024-01-30,paid_ads,IN
U04790,2024-04-16,organic,SG
U04791,2024-04-23,organic,US
U04792,2024-04-07,social,IN
U04793,2024-02-01,social,IN
U04794,2024-05-20,organic,IN
U04795,2024-03-05,referral,IN
U04796,2024-05-01,organic,AE
U04797,2024-06-28,referral,US
U04798,2024-02-09,organic,IN
U04799,2024-02-22,social,SG
U04800,2024-06-26,social,SG
U04801,2024-06-24,paid_ads,AE
U04802,2024-06-10,referral,IN
