txn_id,user_id,amount,txn_timestamp,hour_of_day,status
T002212,U01671,3889.46,2024-03-27 18:00:00,18,success
T002213,U01672,6890.79,2024-02-03 12:00:00,12,success
T002214,U01672,3805.43,2024-02-11 12:00:00,12,success
T002215,U01672,2554.25,2024-02-05 12:00:00,12,success
T002216,U01672,541.71,2024-02-18 12:00:00,12,success
T002217,U01672,971.53,2024-02-23 12:00:00,12,success
T002218,U01672,4394.4,2024-03-14 12:00:00,12,success
T002219,U01672,1138.33,2024-03-04 12:00:00,12,success
T002220,U01672,3643.84,2024-02-10 12:00:00,12,success
T002221,U01675,1278.45,2024-04-21 02:00:00,2,success
T002222,U01675,573.24,2024-05-01 02:00:00,2,failed
T002223,U01675,2368.87,2024-05-01 02:00:00,2,success
T002224,U01675,3520.6,2024-04-24 02:00:00,2,success
T002225,U01675,5744.5,2024-05-07 02:00:00,2,success
T002226,U01675,2995.92,2024-04-26 02:00:00,2,success
T002227,U01675,675.04,2024-06-08 02:00:00,2,success
T002228,U01676,4144.36,2024-02-15 15:00:00,15,success
T002229,U01678,3991.04,2024-04-09 13:00:00,13,success
T002230,U01686,832.42,2024-01-23 03:00:00,3,success
T002231,U01689,2633.58,2024-04-24 07:00:00,7,success
T002232,U01689,2151.1,2024-04-26 07:00:00,7,success
T002233,U01689,1049.74,2024-04-28 07:00:00,7,success
T002234,U01689,5266.92,2024-05-15 07:00:00,7,success
T002235,U01690,5433.85,2024-01-08 18:00:00,18,success
T002236,U01690,1404.73,2024-01-13 18:00:00,18,success
T002237,U01690,6769.96,2024-01-22 18:00:00,18,success
T002238,U01690,6708.8,2024-01-23 18:00:00,18,success
T002239,U01698,2064.93,2024-06-14 16:00:00,16,success
T002240,U01699,2746.68,2024-04-20 14:00:00,14,success
T002241,U01699,1613.7,2024-04-23 14:00:00,14,success
T002242,U01699,1877.82,2024-05-08 14:00:00,14,success
T002243,U01699,826.01,2024-04-29 14:00:00,14,success
T002244,U01699,2428.31,2024-04-24 14:00:00,14,success
T002245,U01699,1536.06,2024-05-20 14:00:00,14,success
T002246,U01699,794.09,2024-04-26 14:00:00,14,failed
T002247,U01704,4019.63,2024-03-28 02:00:00,2,success
T002248,U01705,4747.63,2024-02-15 07:00:00,7,success
T002249,U01706,615.83,2024-06-11 01:00:00,1,success
T002250,U01708,1419.86,2024-06-27 20:00:00,20,success
T002251,U01708,3545.52,2024-07-07 20:00:00,20,success
T002252,U01708,1555.02,2024-07-17 20:00:00,20,success
T002253,U01708,3952.99,2024-07-06 20:00:00,20,success
T002254,U01708,5317.79,2024-07-17 20:00:00,20,success
T002255,U01708,6140.44,2024-08-16 20:00:00,20,success
T002256,U01708,5743.29,2024-07-15 20:00:00,20,success
T002257,U01709,4193.73,2024-04-03 12:00:00,12,success
T002258,U01709,1794.38,2024-04-10 12:00:00,12,success
T002259,U01709,4344.05,2024-04-17 12:00:00,12,success
T002260,U01713,4454.27,2024-03-04 00:00:00,0,success
T002261,U01721,3783.16,2024-03-29 11:00:00,11,success
T002262,U01721,2407.87,2024-04-06 11:00:00,11,success
T002263,U01723,2739.59,2024-03-29 17:00:00,17,success
T002264,U01725,2784.19,2024-01-21 09:00:00,9,success
T002265,U01725,4508.45,2024-01-22 09:00:00,9,success
T002266,U01725,4065.72,2024-01-23 09:00:00,9,success
T002267,U01725,4375.57,2024-01-27 09:00:00,9,success
T002268,U01725,2544.82,2024-01-29 09:00:00,9,success
T002269,U01725,2268.37,2024-03-06 09:00:00,9,success
T002270,U01725,2243.19,2024-02-02 09:00:00,9,success
T002271,U01727,4626.72,2024-06-14 09:00:00,9,success
T002272,U01727,3556.44,2024-06-20 09:00:00,9,success
T002273,U01732,1065.06,2024-04-01 18:00:00,18,success
T002274,U01732,6691.96,2024-04-08 18:00:00,18,success
T002275,U01732,6858.58,2024-04-05 18:00:00,18,success
T002276,U01732,4194.46,2024-04-04 18:00:00,18,success
T002277,U01732,4636.14,2024-04-17 18:00:00,18,success
T002278,U01732,4847.22,2024-04-16 18:00:00,18,success
T002279,U01732,3163.81,2024-05-19 18:00:00,18,success
T002280,U01732,830.02,2024-05-20 18:00:00,18,success
T002281,U01737,1430.52,2024-01-28 09:00:00,9,success
T002282,U01738,977.48,2024-02-08 21:00:00,21,success
T002283,U01738,4749.44,2024-02-15 21:00:00,21,success
T002284,U01738,5689.88,2024-02-10 21:00:00,21,success
T002285,U01738,4014.59,2024-02-11 21:00:00,21,success
T002286,U01738,2840.48,2024-02-12 21:00:00,21,failed
T002287,U01738,1036.04,2024-03-29 21:00:00,21,success
T002288,U01739,1002.12,2024-03-09 17:00:00,17,success
T002289,U01739,2081.68,2024-03-18 17:00:00,17,pending
T002290,U01739,4676.57,2024-03-21 17:00:00,17,success
T002291,U01739,3869.64,2024-03-15 17:00:00,17,success
T002292,U01739,3332.01,2024-03-21 17:00:00,17,success
T002293,U01742,3183.02,2024-06-06 12:00:00,12,success
T002294,U01742,690.39,2024-06-16 12:00:00,12,success
T002295,U01742,4671.19,2024-06-26 12:00:00,12,success
T002296,U01742,2914.7,2024-06-21 12:00:00,12,success
T002297,U01746,790.39,2024-02-17 16:00:00,16,success
T002298,U01753,3487.42,2024-06-25 22:00:00,22,success
T002299,U01753,6836.72,2024-06-27 22:00:00,22,success
T002300,U01754,3464.98,2024-05-25 22:00:00,22,success
T002301,U01760,2458.18,2024-03-23 20:00:00,20,success
T002302,U01762,5348.21,2024-04-25 22:00:00,22,success
T002303,U01762,2932.82,2024-05-03 22:00:00,22,failed
T002304,U01762,6326.74,2024-05-01 22:00:00,22,success
T002305,U01762,5211.99,2024-04-28 22:00:00,22,success
T002306,U01768,3180.07,2024-03-12 19:00:00,19,failed
T002307,U01772,3374.35,2024-05-12 07:00:00,7,success
T002308,U01775,4471.2,2024-04-29 08:00:00,8,success
T002309,U01775,3974.1,2024-05-05 08:00:00,8,success
T002310,U01775,1617.5,2024-05-03 08:00:00,8,success
T002311,U01775,4470.28,2024-05-23 08:00:00,8,success
T002312,U01775,1268.51,2024-05-03 08:00:00,8,success
T002313,U01777,5504.08,2024-01-11 20:00:00,20,success
T002314,U01778,4353.11,2024-01-19 06:00:00,6,success
T002315,U01778,4109.91,2024-01-23 06:00:00,6,success
T002316,U01778,1656.87,2024-01-25 06:00:00,6,success
T002317,U01779,5017.77,2024-04-07 00:00:00,0,success
T002318,U01779,5137.05,2024-04-15 00:00:00,0,success
T002319,U01779,3223.46,2024-04-19 00:00:00,0,success
T002320,U01779,2283.09,2024-04-10 00:00:00,0,success
T002321,U01779,2107.33,2024-05-17 00:00:00,0,success
T002322,U01779,2453.77,2024-05-12 00:00:00,0,success
T002323,U01779,4933.36,2024-04-25 00:00:00,0,success
T002324,U01779,1359.33,2024-06-02 00:00:00,0,success
T002325,U01781,3103.86,2024-01-24 08:00:00,8,success
T002326,U01781,1860.23,2024-01-27 08:00:00,8,success
T002327,U01781,3131.26,2024-02-05 08:00:00,8,failed
T002328,U01781,2223.77,2024-02-20 08:00:00,8,success
T002329,U01781,4430.95,2024-02-21 08:00:00,8,success
T002330,U01781,3509.04,2024-02-13 08:00:00,8,success
T002331,U01781,6223.99,2024-02-23 08:00:00,8,pending
T002332,U01781,2169.65,2024-03-27 08:00:00,8,success
T002333,U01787,3286.9,2024-04-11 21:00:00,21,success
T002334,U01790,5311.08,2024-05-23 15:00:00,15,success
T002335,U01790,2199.84,2024-05-31 15:00:00,15,success
T002336,U01790,4305.64,2024-05-25 15:00:00,15,success
T002337,U01790,5600.86,2024-06-16 15:00:00,15,success
T002338,U01792,3171.78,2024-04-25 23:00:00,23,success
T002339,U01792,5206.56,2024-05-04 23:00:00,23,success
T002340,U01792,5176.03,2024-05-01 23:00:00,23,success
T002341,U01792,2498.72,2024-05-04 23:00:00,23,success
T002342,U01793,4082.77,2024-05-27 06:00:00,6,success
T002343,U01795,6688.2,2024-02-19 05:00:00,5,success
T002344,U01795,4538.71,2024-02-21 05:00:00,5,success
T002345,U01795,3808.17,2024-03-04 05:00:00,5,success
T002346,U01796,824.31,2024-03-25 06:00:00,6,failed
T002347,U01796,2775.54,2024-04-01 06:00:00,6,success
T002348,U01796,3675.56,2024-04-12 06:00:00,6,success
T002349,U01796,2122.4,2024-04-12 06:00:00,6,success
T002350,U01796,5853.31,2024-05-04 06:00:00,6,success
T002351,U01796,1852.44,2024-03-30 06:00:00,6,success
T002352,U01797,2165.14,2024-06-05 12:00:00,12,success
T002353,U01798,6266.56,2024-05-03 03:00:00,3,success
T002354,U01799,6675.37,2024-05-10 17:00:00,17,success
T002355,U01806,4995.29,2024-05-10 06:00:00,6,success
T002356,U01807,974.36,2024-06-17 11:00:00,11,success
T002357,U01808,6925.75,2024-02-16 23:00:00,23,success
T002358,U01808,5170.95,2024-02-25 23:00:00,23,success
T002359,U01808,2870.69,2024-02-20 23:00:00,23,failed
T002360,U01808,3720.04,2024-02-19 23:00:00,23,success
T002361,U01808,5726.82,2024-03-27 23:00:00,23,success
T002362,U01809,5714.35,2024-01-13 22:00:00,22,success
T002363,U01811,4747.16,2024-04-23 09:00:00,9,success
T002364,U01813,3367.74,2024-05-16 16:00:00,16,success
T002365,U01813,1747.18,2024-05-20 16:00:00,16,success
T002366,U01815,3213.04,2024-06-06 07:00:00,7,success
T002367,U01815,5447.51,2024-06-11 07:00:00,7,success
T002368,U01815,3020.31,2024-06-14 07:00:00,7,success
T002369,U01816,5442.41,2024-02-12 21:00:00,21,success
T002370,U01816,6266.35,2024-02-15 21:00:00,21,success
T002371,U01816,2100.95,2024-02-22 21:00:00,21,success
T002372,U01816,5870.92,2024-02-15 21:00:00,21,success
T002373,U01816,4797.3,2024-02-16 21:00:00,21,success
T002374,U01816,3902.68,2024-03-23 21:00:00,21,success
T002375,U01816,2804.51,2024-03-19 21:00:00,21,success
T002376,U01817,5424.39,2024-04-06 06:00:00,6,success
T002377,U01818,5191.77,2024-04-08 21:00:00,21,success
T002378,U01818,6109.36,2024-04-15 21:00:00,21,success
T002379,U01818,1128.16,2024-04-22 21:00:00,21,success
T002380,U01818,3672.11,2024-04-23 21:00:00,21,success
T002381,U01818,5516.23,2024-05-02 21:00:00,21,success
T002382,U01818,5327.88,2024-05-13 21:00:00,21,success
T002383,U01818,3451.44,2024-05-14 21:00:00,21,success
T002384,U01818,3902.32,2024-05-13 21:00:00,21,success
T002385,U01824,6752.66,2024-06-06 23:00:00,23,success
T002386,U01829,2600.92,2024-01-19 19:00:00,19,success
T002387,U01829,4023.21,2024-01-27 19:00:00,19,success
T002388,U01829,5390.85,2024-01-31 19:00:00,19,success
T002389,U01840,6183.55,2024-03-27 13:00:00,13,success
T002390,U01840,1647.12,2024-03-29 13:00:00,13,success
T002391,U01841,5271.9,2024-01-23 14:00:00,14,success
T002392,U01841,3297.61,2024-02-02 14:00:00,14,success
T002393,U01841,3545.86,2024-01-31 14:00:00,14,failed
T002394,U01841,2507.49,2024-02-13 14:00:00,14,success
T002395,U01841,2653.43,2024-02-28 14:00:00,14,success
T002396,U01842,2575.27,2024-05-31 00:00:00,0,pending
T002397,U01845,1421.22,2024-04-01 02:00:00,2,success
T002398,U01845,529.29,2024-04-06 02:00:00,2,success
T002399,U01845,2102.35,2024-04-07 02:00:00,2,success
T002400,U01845,1313.78,2024-04-22 02:00:00,2,success
T002401,U01845,2248.22,2024-04-29 02:00:00,2,success
T002402,U01845,5897.13,2024-04-26 02:00:00,2,success
T002403,U01845,4858.91,2024-05-01 02:00:00,2,success
T002404,U01845,3528.33,2024-06-10 02:00:00,2,success
T002405,U01853,2579.91,2024-01-25 07:00:00,7,failed
T002406,U01853,4352.17,2024-01-28 07:00:00,7,success
T002407,U01853,6278.27,2024-01-27 07:00:00,7,success
T002408,U01853,6220.81,2024-02-15 07:00:00,7,success
T002409,U01855,3952.34,2024-05-25 06:00:00,6,success
T002410,U01856,3778.5,2024-04-09 15:00:00,15,success
T002411,U01856,3511.53,2024-04-19 15:00:00,15,success
T002412,U01858,4103.09,2024-03-27 19:00:00,19,failed
T002413,U01858,6156.74,2024-03-30 19:00:00,19,success
T002414,U01858,6063.12,2024-03-31 19:00:00,19,success
T002415,U01861,2170.06,2024-06-30 23:00:00,23,success
T002416,U01861,2115.67,2024-07-05 23:00:00,23,success
T002417,U01861,4605.21,2024-07-20 23:00:00,23,success
T002418,U01861,4159.42,2024-07-12 23:00:00,23,success
T002419,U01861,5759.69,2024-07-12 23:00:00,23,success
T002420,U01861,6351.09,2024-08-19 23:00:00,23,success
T002421,U01861,5517.31,2024-08-23 23:00:00,23,success
T002422,U01866,2233.56,2024-06-22 08:00:00,8,success
T002423,U01867,3010.86,2024-04-21 08:00:00,8,success
T002424,U01869,5186.7,2024-04-05 18:00:00,18,success
T002425,U01871,1283.45,2024-04-04 08:00:00,8,success
T002426,U01872,2911.0,2024-03-23 03:00:00,3,success
T002427,U01872,4742.86,2024-03-27 03:00:00,3,success
T002428,U01872,6264.4,2024-04-06 03:00:00,3,success
T002429,U01872,6574.17,2024-04-16 03:00:00,3,success
T002430,U01872,3751.23,2024-04-08 03:00:00,3,success
T002431,U01880,4916.11,2024-02-13 12:00:00,12,failed
T002432,U01880,1028.15,2024-02-23 12:00:00,12,success
T002433,U01880,1898.22,2024-02-17 12:00:00,12,success
T002434,U01880,2954.93,2024-03-05 12:00:00,12,success
T002435,U01881,4651.4,2024-01-22 08:00:00,8,success
T002436,U01882,1310.71,2024-03-20 00:00:00,0,success
T002437,U01885,3812.42,2024-05-21 03:00:00,3,success
T002438,U01885,690.87,2024-05-30 03:00:00,3,success
T002439,U01885,3491.67,2024-05-25 03:00:00,3,success
T002440,U01885,2116.88,2024-06-17 03:00:00,3,success
T002441,U01885,2167.71,2024-06-14 03:00:00,3,success
T002442,U01885,3189.45,2024-06-20 03:00:00,3,success
T002443,U01885,1350.99,2024-05-27 03:00:00,3,success
T002444,U01888,2206.81,2024-06-21 18:00:00,18,success
T002445,U01888,6972.45,2024-06-24 18:00:00,18,success
T002446,U01888,6773.64,2024-06-25 18:00:00,18,success
T002447,U01889,4358.73,2024-03-29 07:00:00,7,failed
T002448,U01889,4264.48,2024-04-07 07:00:00,7,success
T002449,U01889,4855.77,2024-04-02 07:00:00,7,success
T002450,U01889,2624.69,2024-04-01 07:00:00,7,success
T002451,U01890,6184.14,2024-06-11 01:00:00,1,success
T002452,U01892,1839.81,2024-06-02 17:00:00,17,success
T002453,U01892,6305.17,2024-06-06 17:00:00,17,success
T002454,U01892,4348.62,2024-06-14 17:00:00,17,pending
T002455,U01892,6485.03,2024-06-14 17:00:00,17,success
T002456,U01892,898.46,2024-06-14 17:00:00,17,success
T002457,U01892,3641.49,2024-07-02 17:00:00,17,success
T002458,U01892,4349.74,2024-08-01 17:00:00,17,success
T002459,U01892,3933.34,2024-07-14 17:00:00,17,success
T002460,U01895,5128.16,2024-02-14 00:00:00,0,success
T002461,U01895,3460.76,2024-02-20 00:00:00,0,success
T002462,U01895,959.01,2024-03-03 00:00:00,0,failed
T002463,U01895,3036.64,2024-02-26 00:00:00,0,success
T002464,U01895,4436.56,2024-03-01 00:00:00,0,success
T002465,U01903,2451.11,2024-04-06 07:00:00,7,success
T002466,U01903,1903.56,2024-04-11 07:00:00,7,success
T002467,U01903,1026.82,2024-04-26 07:00:00,7,success
T002468,U01903,4027.93,2024-04-18 07:00:00,7,success
T002469,U01903,3351.92,2024-04-22 07:00:00,7,success
T002470,U01903,6165.56,2024-04-11 07:00:00,7,success
T002471,U01907,1130.62,2024-06-09 05:00:00,5,success
T002472,U01907,1698.6,2024-06-19 05:00:00,5,success
T002473,U01907,4062.3,2024-06-17 05:00:00,5,success
T002474,U01909,2936.73,2024-04-25 13:00:00,13,success
T002475,U01909,1431.72,2024-05-05 13:00:00,13,success
T002476,U01909,6565.63,2024-04-29 13:00:00,13,success
T002477,U01909,3268.35,2024-05-04 13:00:00,13,success
T002478,U01909,4625.44,2024-06-04 13:00:00,13,success
T002479,U01913,4777.84,2024-03-21 06:00:00,6,success
T002480,U01916,4731.05,2024-04-05 12:00:00,12,success
T002481,U01918,4944.27,2024-05-28 09:00:00,9,success
T002482,U01918,4775.09,2024-06-04 09:00:00,9,success
T002483,U01918,6826.25,2024-05-30 09:00:00,9,success
T002484,U01918,2843.65,2024-06-12 09:00:00,9,success
T002485,U01918,6175.84,2024-06-13 09:00:00,9,success
T002486,U01920,2953.68,2024-05-02 06:00:00,6,success
T002487,U01920,6258.87,2024-05-05 06:00:00,6,success
T002488,U01920,2793.95,2024-05-14 06:00:00,6,success
T002489,U01921,1216.61,2024-03-14 05:00:00,5,success
T002490,U01921,984.93,2024-03-24 05:00:00,5,success
T002491,U01921,712.36,2024-04-03 05:00:00,5,success
T002492,U01921,1114.31,2024-03-26 05:00:00,5,success
T002493,U01921,3060.42,2024-04-07 05:00:00,5,success
T002494,U01921,1861.83,2024-04-13 05:00:00,5,success
T002495,U01921,4291.13,2024-04-25 05:00:00,5,success
T002496,U01922,561.16,2024-04-10 16:00:00,16,success
T002497,U01922,4208.83,2024-04-16 16:00:00,16,success
T002498,U01924,813.68,2024-05-17 20:00:00,20,success
T002499,U01924,4533.34,2024-05-21 20:00:00,20,success
T002500,U01924,4827.9,2024-05-25 20:00:00,20,failed
T002501,U01924,2007.72,2024-06-10 20:00:00,20,success
T002502,U01924,3308.53,2024-06-26 20:00:00,20,failed
T002503,U01924,1937.62,2024-06-16 20:00:00,20,success
T002504,U01924,2960.51,2024-05-23 20:00:00,20,success
T002505,U01925,3852.58,2024-04-20 12:00:00,12,failed
T002506,U01925,4363.06,2024-04-29 12:00:00,12,success
T002507,U01925,5736.6,2024-05-08 12:00:00,12,pending
T002508,U01925,3294.35,2024-05-14 12:00:00,12,success
T002509,U01925,6883.95,2024-05-14 12:00:00,12,success
T002510,U01925,1446.43,2024-05-25 12:00:00,12,success
T002511,U01925,4515.17,2024-04-26 12:00:00,12,success
T002512,U01925,3524.98,2024-06-15 12:00:00,12,success
T002513,U01927,4733.23,2024-02-22 13:00:00,13,success
T002514,U01930,3320.45,2024-03-07 16:00:00,16,success
T002515,U01931,1163.64,2024-01-15 18:00:00,18,success
T002516,U01939,3592.5,2024-03-16 15:00:00,15,success
T002517,U01939,6888.41,2024-03-22 15:00:00,15,failed
T002518,U01939,4327.23,2024-03-28 15:00:00,15,success
T002519,U01939,6971.74,2024-03-19 15:00:00,15,success
T002520,U01939,647.19,2024-03-28 15:00:00,15,success
T002521,U01939,1143.18,2024-04-30 15:00:00,15,success
T002522,U01939,1960.06,2024-05-09 15:00:00,15,success
T002523,U01939,4185.02,2024-04-13 15:00:00,15,success
T002524,U01941,3548.83,2024-02-14 10:00:00,10,success
T002525,U01941,3019.8,2024-02-16 10:00:00,10,success
T002526,U01941,3391.06,2024-03-03 10:00:00,10,success
T002527,U01943,2556.11,2024-04-28 05:00:00,5,success
T002528,U01943,1889.86,2024-05-07 05:00:00,5,pending
T002529,U01943,4819.13,2024-05-18 05:00:00,5,failed
T002530,U01943,5384.83,2024-05-01 05:00:00,5,success
T002531,U01944,6235.44,2024-05-15 12:00:00,12,success
T002532,U01944,2110.17,2024-05-20 12:00:00,12,success
T002533,U01944,3969.32,2024-05-19 12:00:00,12,success
T002534,U01945,4892.28,2024-02-09 18:00:00,18,success
T002535,U01946,6210.53,2024-04-22 18:00:00,18,success
T002536,U01946,1742.11,2024-04-28 18:00:00,18,success
T002537,U01948,2233.34,2024-03-01 01:00:00,1,success
T002538,U01950,3417.59,2024-03-31 19:00:00,19,success
T002539,U01952,6601.64,2024-04-19 21:00:00,21,success
T002540,U01954,775.61,2024-04-15 14:00:00,14,failed
T002541,U01954,3476.03,2024-04-16 14:00:00,14,success
T002542,U01954,985.42,2024-04-21 14:00:00,14,success
T002543,U01954,6274.38,2024-04-21 14:00:00,14,success
T002544,U01954,5425.85,2024-05-01 14:00:00,14,success
T002545,U01954,4676.35,2024-05-20 14:00:00,14,success
T002546,U01954,1092.72,2024-05-27 14:00:00,14,success
T002547,U01960,3036.1,2024-04-07 08:00:00,8,success
T002548,U01960,1104.97,2024-04-08 08:00:00,8,success
T002549,U01960,603.19,2024-04-15 08:00:00,8,success
T002550,U01960,2017.67,2024-05-07 08:00:00,8,success
T002551,U01960,4575.58,2024-05-05 08:00:00,8,success
T002552,U01960,4094.67,2024-05-22 08:00:00,8,pending
T002553,U01960,947.48,2024-05-19 08:00:00,8,success
T002554,U01960,1770.16,2024-05-12 08:00:00,8,success
T002555,U01961,4497.33,2024-03-01 00:00:00,0,success
T002556,U01961,4981.1,2024-03-05 00:00:00,0,success
T002557,U01970,4566.51,2024-03-17 00:00:00,0,success
T002558,U01971,4738.79,2024-05-02 13:00:00,13,success
T002559,U01972,1660.15,2024-06-30 20:00:00,20,failed
T002560,U01972,1828.5,2024-07-08 20:00:00,20,success
T002561,U01972,3789.91,2024-07-18 20:00:00,20,success
T002562,U01975,2177.07,2024-05-03 11:00:00,11,success
T002563,U01975,4573.28,2024-05-09 11:00:00,11,success
T002564,U01977,3050.69,2024-06-07 18:00:00,18,success
T002565,U01977,2665.51,2024-06-16 18:00:00,18,success
T002566,U01977,1755.04,2024-06-19 18:00:00,18,success
T002567,U01977,4649.59,2024-06-19 18:00:00,18,success
T002568,U01977,3748.66,2024-06-15 18:00:00,18,success
T002569,U01977,1591.77,2024-07-02 18:00:00,18,success
T002570,U01977,6534.96,2024-07-25 18:00:00,18,success
T002571,U01981,1076.24,2024-03-08 18:00:00,18,success
T002572,U01981,4588.48,2024-03-11 18:00:00,18,success
T002573,U01981,6930.6,2024-03-24 18:00:00,18,success
T002574,U01981,4818.76,2024-03-14 18:00:00,18,success
T002575,U01981,1617.34,2024-03-28 18:00:00,18,success
T002576,U01981,5998.36,2024-04-07 18:00:00,18,success
T002577,U01983,1599.01,2024-02-11 13:00:00,13,success
T002578,U01986,1564.27,2024-05-17 18:00:00,18,success
T002579,U01986,2077.68,2024-05-18 18:00:00,18,failed
T002580,U01986,6054.11,2024-05-27 18:00:00,18,success
T002581,U01986,1428.08,2024-05-20 18:00:00,18,success
T002582,U01986,3373.05,2024-06-06 18:00:00,18,success
T002583,U01986,1226.99,2024-06-01 18:00:00,18,success
T002584,U01986,3863.69,2024-07-04 18:00:00,18,success
T002585,U01986,6776.5,2024-05-24 18:00:00,18,success
T002586,U01987,1538.77,2024-04-21 05:00:00,5,success
T002587,U01987,4861.74,2024-04-29 05:00:00,5,success
T002588,U01987,2297.76,2024-05-01 05:00:00,5,failed
T002589,U01987,3812.14,2024-05-15 05:00:00,5,success
T002590,U01987,2081.92,2024-05-23 05:00:00,5,success
